年份,縣市,鄉鎮市區,里別,是否為金三角商圈,是否為東大門/歷史夜市周邊,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),平均資本額(元),申報體系推估銷售額(千元),夜市與觀光實質現金金流增額(千元),綜合推估實質商圈消費總額(千元)
2023,花蓮縣,花蓮市,主睦里,否,否,111,6,44,159582000,1437675,897875.56,0.0,897875.56
2023,花蓮縣,花蓮市,主義里,否,否,41,1,18,12151000,296365,303394.57,0.0,303394.57
2023,花蓮縣,花蓮市,主計里,是,否,107,7,41,196181000,1833467,893774.46,0.0,893774.46
2023,花蓮縣,花蓮市,主農里,否,否,204,12,108,313359900,1536077,2109632.12,0.0,2109632.12
2023,花蓮縣,花蓮市,國光里,否,否,113,6,55,83911000,742575,983318.58,0.0,983318.58
2023,花蓮縣,花蓮市,國威里,是,否,240,10,115,526962001,2195675,2478896.45,0.0,2478896.45
2023,花蓮縣,花蓮市,國安里,否,否,129,5,73,248709000,1927976,1470346.65,0.0,1470346.65
2023,花蓮縣,花蓮市,國富里,否,否,404,25,190,445762800,1103373,3584451.66,0.0,3584451.66
2023,花蓮縣,花蓮市,國強里,否,否,91,3,59,202347777,2223601,1189970.04,0.0,1189970.04
2023,花蓮縣,花蓮市,國慶里,否,否,133,5,82,2587415645,19454252,4428186.5,0.0,4428186.5
2023,花蓮縣,花蓮市,國治里,否,否,173,12,82,145900400,843354,1491056.96,0.0,1491056.96
2023,花蓮縣,花蓮市,國盛里,否,否,304,24,164,546542000,1797835,3288566.19,0.0,3288566.19
2023,花蓮縣,花蓮市,國福里,否,否,53,4,34,31057000,585981,582829.03,0.0,582829.03
2023,花蓮縣,花蓮市,國聯里,否,否,496,38,292,2313729840,4664777,7468008.72,0.0,7468008.72
2023,花蓮縣,花蓮市,國興里,否,否,248,24,131,298402800,1203237,2460631.62,0.0,2460631.62
2023,花蓮縣,花蓮市,國華里,否,否,172,14,72,205050606,1192154,1401782.68,0.0,1401782.68
2023,花蓮縣,花蓮市,國裕里,否,否,413,26,251,1594092077,3859787,5944518.62,0.0,5944518.62
2023,花蓮縣,花蓮市,國防里,否,否,64,5,32,116993000,1828015,654123.24,0.0,654123.24
2023,花蓮縣,花蓮市,國風里,否,否,275,28,128,344471220,1252622,2467922.18,0.0,2467922.18
2023,花蓮縣,花蓮市,國魂里,否,否,195,20,109,961868500,4932658,2905827.61,0.0,2905827.61
2023,花蓮縣,花蓮市,市區其他未標示里,否,否,156,11,24,44763290,286944,438885.97,0.0,438885.97
2023,花蓮縣,花蓮市,民主里,是,是,438,2,34,178798900,408216,760561.73,648000.0,1408561.73
2023,花蓮縣,花蓮市,民享里,否,否,137,9,82,296942000,2167459,1672759.18,0.0,1672759.18
2023,花蓮縣,花蓮市,民勤里,否,否,165,15,84,260056001,1576096,1660471.85,0.0,1660471.85
2023,花蓮縣,花蓮市,民孝里,否,否,196,10,101,673231499,3434854,2430253.54,0.0,2430253.54
2023,花蓮縣,花蓮市,民德里,否,否,94,6,55,251435726,2674848,1184849.91,0.0,1184849.91
2023,花蓮縣,花蓮市,民心里,否,否,203,9,185,2685568000,13229399,6198709.3,0.0,6198709.3
2023,花蓮縣,花蓮市,民意里,否,否,85,7,46,359040999,4224011,1169909.98,0.0,1169909.98
2023,花蓮縣,花蓮市,民政里,否,否,174,10,94,475480736,2732647,2080058.29,0.0,2080058.29
2023,花蓮縣,花蓮市,民族里,是,是,126,7,58,591858350,4697288,1642505.97,864000.0,2506505.97
2023,花蓮縣,花蓮市,民有里,否,否,24,3,6,9528000,397000,107721.12,0.0,107721.12
2023,花蓮縣,花蓮市,民樂里,否,否,29,1,19,41654000,1436344,354929.68,0.0,354929.68
2023,花蓮縣,花蓮市,民權里,否,否,24,1,11,28487000,1186958,210744.53,0.0,210744.53
2023,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,84.21,0.0,84.21
2023,花蓮縣,花蓮市,民生里,是,是,291,14,100,382898880,1315803,2064941.82,432000.0,2496941.82
2023,花蓮縣,花蓮市,民立里,否,否,84,9,54,727801140,8664299,1741871.74,0.0,1741871.74
2023,花蓮縣,花蓮市,民運里,否,否,202,18,80,451548056,2235386,1826663.09,0.0,1826663.09
2024,花蓮縣,花蓮市,主信里,否,否,102,10,44,208787000,2046931,936655.84,0.0,936655.84
2024,花蓮縣,花蓮市,主力里,是,否,300,18,159,509932000,1699773,3085203.61,0.0,3085203.61
2024,花蓮縣,花蓮市,主勤里,是,否,142,6,63,97802000,688746,1094754.93,0.0,1094754.93
2024,花蓮縣,花蓮市,主和里,否,否,193,11,102,249757054,1294078,1884423.21,0.0,1884423.21
2024,花蓮縣,花蓮市,主商里,是,是,169,16,69,1129856000,6685538,2451698.94,133400.0,2585098.94
2024,花蓮縣,花蓮市,主學里,是,否,173,10,70,243036000,1404832,1380971.18,0.0,1380971.18
2024,花蓮縣,花蓮市,主安里,是,否,151,5,74,301066999,1993821,1513951.75,0.0,1513951.75
2024,花蓮縣,花蓮市,主工里,是,是,139,11,66,275890888,1984826,1359310.34,0.0,1359310.34
2024,花蓮縣,花蓮市,主權里,否,否,367,20,183,496183499,1351998,3439778.95,0.0,3439778.95
2024,花蓮縣,花蓮市,主睦里,否,否,115,4,47,161012000,1400104,924566.47,0.0,924566.47
2024,花蓮縣,花蓮市,主義里,否,否,45,4,19,12651000,281133,309532.13,0.0,309532.13
2024,花蓮縣,花蓮市,主計里,是,否,113,6,44,202256000,1789876,928656.48,0.0,928656.48
2024,花蓮縣,花蓮市,主農里,否,否,220,16,117,345679899,1571272,2234046.68,0.0,2234046.68
2024,花蓮縣,花蓮市,國光里,否,否,120,7,62,90671000,755591,1070545.05,0.0,1070545.05
2024,花蓮縣,花蓮市,國威里,是,否,260,20,121,532931001,2049734,2525299.85,0.0,2525299.85
2024,花蓮縣,花蓮市,國安里,否,否,133,4,74,249208999,1873751,1450434.54,0.0,1450434.54
2024,花蓮縣,花蓮市,國富里,否,否,436,32,207,472108800,1082818,3781706.46,0.0,3781706.46
2024,花蓮縣,花蓮市,國強里,否,否,97,6,62,203155777,2094389,1208319.74,0.0,1208319.74
2024,花蓮縣,花蓮市,國慶里,否,否,142,9,88,2597414644,18291652,4543245.0,0.0,4543245.0
2024,花蓮縣,花蓮市,國治里,否,否,183,10,85,147308400,804963,1495855.51,0.0,1495855.51
2024,花蓮縣,花蓮市,國盛里,否,否,331,27,181,563274900,1701736,3491003.24,0.0,3491003.24
2024,花蓮縣,花蓮市,國福里,否,否,56,3,36,32503000,580410,596933.01,0.0,596933.01
2024,花蓮縣,花蓮市,國聯里,否,否,536,40,315,2322825840,4333630,7719886.57,0.0,7719886.57
2024,花蓮縣,花蓮市,國興里,否,否,269,21,143,301200800,1119705,2581933.52,0.0,2581933.52
2024,花蓮縣,花蓮市,國華里,否,否,193,21,81,213362494,1105505,1514858.03,0.0,1514858.03
2024,花蓮縣,花蓮市,國裕里,否,否,436,23,267,1685960077,3866880,6197004.71,0.0,6197004.71
2024,花蓮縣,花蓮市,國防里,否,否,67,3,33,118993000,1776014,656441.65,0.0,656441.65
2024,花蓮縣,花蓮市,國風里,否,否,302,27,145,353868108,1171748,2677393.24,0.0,2677393.24
2024,花蓮縣,花蓮市,國魂里,否,否,204,9,116,978056500,4794394,2993124.63,0.0,2993124.63
2024,花蓮縣,花蓮市,市區其他未標示里,否,否,172,16,34,46883290,272577,583595.17,0.0,583595.17
2024,花蓮縣,花蓮市,民主里,是,是,455,17,39,184759900,406065,829848.63,400200.0,1230048.63
2024,花蓮縣,花蓮市,民享里,否,否,149,12,87,299703500,2011432,1713464.78,0.0,1713464.78
2024,花蓮縣,花蓮市,民勤里,否,否,179,14,90,262184001,1464715,1713936.65,0.0,1713936.65
2024,花蓮縣,花蓮市,民孝里,否,否,208,12,105,675391499,3247074,2452179.74,0.0,2452179.74
2024,花蓮縣,花蓮市,民德里,否,否,103,9,62,253830726,2464375,1270387.91,0.0,1270387.91
2024,花蓮縣,花蓮市,民心里,否,否,209,6,190,2701371000,12925220,6249087.21,0.0,6249087.21
2024,花蓮縣,花蓮市,民意里,否,否,93,8,50,360873999,3880365,1215790.22,0.0,1215790.22
2024,花蓮縣,花蓮市,民政里,否,否,189,15,102,478916736,2533950,2165104.77,0.0,2165104.77
2024,花蓮縣,花蓮市,民族里,是,是,132,6,60,594209350,4501585,1656342.48,533600.0,2189942.48
2024,花蓮縣,花蓮市,民有里,否,否,27,3,6,9838000,364370,104903.6,0.0,104903.6
2024,花蓮縣,花蓮市,民樂里,否,否,31,2,21,41804000,1348516,376190.83,0.0,376190.83
2024,花蓮縣,花蓮市,民權里,否,否,26,2,12,28655000,1102115,220804.95,0.0,220804.95
2024,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,85.74,0.0,85.74
2024,花蓮縣,花蓮市,民生里,是,是,314,23,109,422611023,1345894,2204469.22,266800.0,2471269.22
2024,花蓮縣,花蓮市,民立里,否,否,90,6,59,729869140,8109657,1807026.98,0.0,1807026.98
2024,花蓮縣,花蓮市,民運里,否,否,216,14,85,468488056,2168926,1889245.85,0.0,1889245.85
2025,花蓮縣,花蓮市,主信里,否,否,108,6,49,216087000,2000805,1000052.69,0.0,1000052.69
2025,花蓮縣,花蓮市,主力里,是,否,314,14,166,524178000,1669356,3129203.19,0.0,3129203.19
2025,花蓮縣,花蓮市,主勤里,是,否,152,10,66,98952000,651000,1107905.02,0.0,1107905.02
2025,花蓮縣,花蓮市,主和里,否,否,206,13,108,277773054,1348412,1957131.71,0.0,1957131.71
2025,花蓮縣,花蓮市,主商里,是,是,184,15,75,1132055999,6152478,2528054.73,195000.0,2723054.73
2025,花蓮縣,花蓮市,主學里,是,否,182,9,70,244476000,1343274,1348714.79,0.0,1348714.79
2025,花蓮縣,花蓮市,主安里,是,否,160,9,82,304446999,1902793,1602402.69,0.0,1602402.69
2025,花蓮縣,花蓮市,主工里,是,是,145,6,69,277168888,1911509,1374486.08,0.0,1374486.08
2025,花蓮縣,花蓮市,主權里,否,否,388,21,192,525263387,1353771,3518483.23,0.0,3518483.23
2025,花蓮縣,花蓮市,主睦里,否,否,122,7,48,162616000,1332918,918578.96,0.0,918578.96
2025,花蓮縣,花蓮市,主義里,否,否,47,2,20,13001000,276617,314588.87,0.0,314588.87
2025,花蓮縣,花蓮市,主計里,是,否,123,10,49,204601000,1663422,985756.49,0.0,985756.49
2025,花蓮縣,花蓮市,主農里,否,否,232,12,123,348377899,1501628,2268816.21,0.0,2268816.21
2025,花蓮縣,花蓮市,國光里,否,否,128,8,66,93871000,733367,1101580.88,0.0,1101580.88
2025,花蓮縣,花蓮市,國威里,是,否,272,12,126,535436001,1968514,2546401.61,0.0,2546401.61
2025,花蓮縣,花蓮市,國安里,否,否,137,4,75,250361999,1827459,1430642.63,0.0,1430642.63
2025,花蓮縣,花蓮市,國富里,否,否,452,16,213,475306800,1051563,3769631.45,0.0,3769631.45
2025,花蓮縣,花蓮市,國強里,否,否,105,8,66,205334377,1955565,1240315.25,0.0,1240315.25
2025,花蓮縣,花蓮市,國慶里,否,否,146,4,90,2597967644,17794298,4576426.31,0.0,4576426.31
2025,花蓮縣,花蓮市,國治里,否,否,203,20,94,152328400,750386,1592110.46,0.0,1592110.46
2025,花蓮縣,花蓮市,國盛里,否,否,371,40,204,581879900,1568409,3767995.92,0.0,3767995.92
2025,花蓮縣,花蓮市,國福里,否,否,63,7,39,33455000,531031,623533.86,0.0,623533.86
2025,花蓮縣,花蓮市,國聯里,否,否,569,33,338,2327546540,4090591,7940089.91,0.0,7940089.91
2025,花蓮縣,花蓮市,國興里,否,否,284,15,152,302968800,1066791,2644987.33,0.0,2644987.33
2025,花蓮縣,花蓮市,國華里,否,否,215,22,89,224068494,1042179,1606800.97,0.0,1606800.97
2025,花蓮縣,花蓮市,國裕里,否,否,473,37,289,1717026077,3630076,6449100.38,0.0,6449100.38
2025,花蓮縣,花蓮市,國防里,否,否,71,4,35,122093000,1719619,674176.92,0.0,674176.92
2025,花蓮縣,花蓮市,國風里,否,否,317,15,152,355704108,1122094,2710625.03,0.0,2710625.03
2025,花蓮縣,花蓮市,國魂里,否,否,217,13,122,979366499,4513209,3039264.18,0.0,3039264.18
2025,花蓮縣,花蓮市,市區其他未標示里,否,否,185,13,45,47043290,254288,729968.8,0.0,729968.8
2025,花蓮縣,花蓮市,民主里,是,是,475,20,42,186215900,392033,858430.78,585000.0,1443430.78
2025,花蓮縣,花蓮市,民享里,否,否,159,10,90,301163500,1894110,1717678.64,0.0,1717678.64
2025,花蓮縣,花蓮市,民勤里,否,否,202,23,106,265564001,1314673,1912094.85,0.0,1912094.85
2025,花蓮縣,花蓮市,民孝里,否,否,221,13,115,682641499,3088875,2565499.03,0.0,2565499.03
2025,花蓮縣,花蓮市,民德里,否,否,110,7,65,254463726,2313306,1286544.4,0.0,1286544.4
2025,花蓮縣,花蓮市,民心里,否,否,214,5,193,2703681000,12634023,6244799.89,0.0,6244799.89
2025,花蓮縣,花蓮市,民意里,否,否,106,13,58,363908999,3433103,1318324.45,0.0,1318324.45
2025,花蓮縣,花蓮市,民政里,否,否,204,15,109,488204624,2393159,2233968.5,0.0,2233968.5
2025,花蓮縣,花蓮市,民族里,是,是,141,9,62,610352350,4328740,1684744.83,780000.0,2464744.83
2025,花蓮縣,花蓮市,民有里,否,否,29,2,7,11898000,410275,119251.45,0.0,119251.45
2025,花蓮縣,花蓮市,民樂里,否,否,34,3,24,42902000,1261823,411486.94,0.0,411486.94
2025,花蓮縣,花蓮市,民權里,否,否,29,3,13,29005000,1000172,230066.01,0.0,230066.01
2025,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,87.13,0.0,87.13
2025,花蓮縣,花蓮市,民生里,是,是,329,15,113,424384023,1289921,2214214.74,390000.0,2604214.74
2025,花蓮縣,花蓮市,民立里,否,否,94,4,60,730457140,7770820,1804394.15,0.0,1804394.15
2025,花蓮縣,花蓮市,民運里,否,否,228,12,88,472093056,2070583,1900587.67,0.0,1900587.67
2026,花蓮縣,花蓮市,主信里,否,否,111,3,49,216447000,1949972,997422.06,0.0,997422.06
2026,花蓮縣,花蓮市,主力里,是,否,324,10,171,525927999,1623234,3189300.22,0.0,3189300.22
2026,花蓮縣,花蓮市,主勤里,是,否,159,7,69,99828000,627849,1144115.49,0.0,1144115.49
2026,花蓮縣,花蓮市,主和里,否,否,211,5,110,278224054,1318597,1975246.57,0.0,1975246.57
2026,花蓮縣,花蓮市,主商里,是,是,194,10,77,1138135999,5866680,2581281.6,213200.0,2794481.6
2026,花蓮縣,花蓮市,主學里,是,否,193,11,75,255465999,1323658,1430320.18,0.0,1430320.18
2026,花蓮縣,花蓮市,主安里,是,否,168,8,86,305674999,1819494,1656288.09,0.0,1656288.09
2026,花蓮縣,花蓮市,主工里,是,是,146,1,70,277368888,1899786,1384432.98,0.0,1384432.98
2026,花蓮縣,花蓮市,主權里,否,否,408,20,202,531823387,1303488,3653829.06,0.0,3653829.06
2026,花蓮縣,花蓮市,主睦里,否,否,126,4,49,163026000,1293857,929548.09,0.0,929548.09
2026,花蓮縣,花蓮市,主義里,否,否,53,6,26,14801000,279264,402127.98,0.0,402127.98
2026,花蓮縣,花蓮市,主計里,是,否,133,10,57,205511000,1545195,1101472.76,0.0,1101472.76
2026,花蓮縣,花蓮市,主農里,否,否,244,12,132,355937899,1458761,2398335.66,0.0,2398335.66
2026,花蓮縣,花蓮市,國光里,否,否,132,4,67,94235000,713901,1107522.96,0.0,1107522.96
2026,花蓮縣,花蓮市,國威里,是,否,285,13,131,537104001,1884575,2613772.81,0.0,2613772.81
2026,花蓮縣,花蓮市,國安里,否,否,140,3,77,251661999,1797585,1454973.37,0.0,1454973.37
2026,花蓮縣,花蓮市,國富里,否,否,471,19,222,480523800,1020220,3883513.98,0.0,3883513.98
2026,花蓮縣,花蓮市,國強里,否,否,109,4,67,205924377,1889214,1249429.74,0.0,1249429.74
2026,花蓮縣,花蓮市,國慶里,否,否,151,5,92,2598567644,17209057,4657978.53,0.0,4657978.53
2026,花蓮縣,花蓮市,國治里,否,否,215,12,99,153318400,713108,1654372.94,0.0,1654372.94
2026,花蓮縣,花蓮市,國盛里,否,否,395,24,216,588249900,1489240,3931926.16,0.0,3931926.16
2026,花蓮縣,花蓮市,國福里,否,否,67,4,40,34045000,508134,632982.88,0.0,632982.88
2026,花蓮縣,花蓮市,國聯里,否,否,585,16,347,2332471540,3987130,8079400.51,0.0,8079400.51
2026,花蓮縣,花蓮市,國興里,否,否,298,14,157,308458800,1035096,2706590.58,0.0,2706590.58
2026,花蓮縣,花蓮市,國華里,否,否,227,12,93,229251494,1009918,1662390.56,0.0,1662390.56
2026,花蓮縣,花蓮市,國裕里,否,否,496,23,304,1732116077,3492169,6682663.17,0.0,6682663.17
2026,花蓮縣,花蓮市,國防里,否,否,72,1,36,122193000,1697125,686006.49,0.0,686006.49
2026,花蓮縣,花蓮市,國風里,否,否,328,11,158,358552108,1093146,2784979.73,0.0,2784979.73
2026,花蓮縣,花蓮市,國魂里,否,否,221,4,124,981083554,4439292,3074668.14,0.0,3074668.14
2026,花蓮縣,花蓮市,市區其他未標示里,否,否,193,8,52,50646290,262416,830993.74,0.0,830993.74
2026,花蓮縣,花蓮市,民主里,是,是,498,23,44,188376900,378266,888041.76,639600.0,1527641.76
2026,花蓮縣,花蓮市,民享里,否,否,172,13,98,310773500,1806822,1839684.1,0.0,1839684.1
2026,花蓮縣,花蓮市,民勤里,否,否,216,14,117,268703001,1243995,2066351.85,0.0,2066351.85
2026,花蓮縣,花蓮市,民孝里,否,否,226,5,117,683541499,3024519,2593424.29,0.0,2593424.29
2026,花蓮縣,花蓮市,民德里,否,否,118,8,70,263738726,2235073,1367115.2,0.0,1367115.2
2026,花蓮縣,花蓮市,民心里,否,否,219,5,197,2804431000,12805621,6467571.44,0.0,6467571.44
2026,花蓮縣,花蓮市,民意里,否,否,111,5,63,364657999,3285207,1392135.8,0.0,1392135.8
2026,花蓮縣,花蓮市,民政里,否,否,216,12,113,494074624,2287382,2293724.72,0.0,2293724.72
2026,花蓮縣,花蓮市,民族里,是,是,146,5,64,610562350,4181933,1719312.39,852800.0,2572112.39
2026,花蓮縣,花蓮市,民有里,否,否,33,4,9,13168000,399030,149419.17,0.0,149419.17
2026,花蓮縣,花蓮市,民樂里,否,否,35,1,25,43151000,1232885,423404.85,0.0,423404.85
2026,花蓮縣,花蓮市,民權里,否,否,29,0,13,29005000,1000172,228513.55,0.0,228513.55
2026,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,88.94,0.0,88.94
2026,花蓮縣,花蓮市,民生里,是,是,339,10,116,425685023,1255708,2251061.95,426400.0,2677461.95
2026,花蓮縣,花蓮市,民立里,否,否,95,1,61,730457140,7689022,1827415.01,0.0,1827415.01
2026,花蓮縣,花蓮市,民運里,否,否,233,5,91,482641056,2071420,1954847.94,0.0,1954847.94
